OBJECTID,Year,Species,Pop,Latitude,Longitude,Count 
1568,2011,Spring Chinook,Upper Grande Ronde River,45.18259691,-118.3880867,1
1569,2011,Spring Chinook,Upper Grande Ronde River,45.18575152,-118.3909139,1
1570,2011,Spring Chinook,Upper Grande Ronde River,45.15135211,-118.3731794,1
1571,2011,Spring Chinook,Upper Grande Ronde River,45.2114812,-118.3934406,1
1572,2011,Spring Chinook,Upper Grande Ronde River,45.07284679,-118.3192673,1
1573,2011,Spring Chinook,Upper Grande Ronde River,45.22372708,-118.3926036,1
1574,2011,Spring Chinook,Upper Grande Ronde River,45.22481396,-118.3930566,1
1575,2011,Spring Chinook,Upper Grande Ronde River,45.22806136,-118.3951194,1
1576,2011,Spring Chinook,Upper Grande Ronde River,45.23743425,-118.3968783,1
1577,2011,Spring Chinook,Upper Grande Ronde River,45.23934877,-118.3970515,1
1578,2011,Spring Chinook,Upper Grande Ronde River,45.24076623,-118.3963443,1
1579,2011,Spring Chinook,Upper Grande Ronde River,45.24151255,-118.3956412,1
1580,2011,Spring Chinook,Upper Grande Ronde River,45.24920672,-118.3889885,1
1581,2011,Spring Chinook,Upper Grande Ronde River,45.25144276,-118.3880717,1
1582,2011,Spring Chinook,Upper Grande Ronde River,45.25612741,-118.3858968,1
1583,2011,Spring Chinook,Upper Grande Ronde River,45.16173184,-118.3834932,1
1584,2011,Spring Chinook,Upper Grande Ronde River,45.2079717,-118.3956017,1
1585,2011,Spring Chinook,Upper Grande Ronde River,45.21582244,-118.3934669,1
1586,2011,Spring Chinook,Upper Grande Ronde River,45.07999,-118.33349,1
1587,2011,Spring Chinook,Upper Grande Ronde River,45.07969,-118.33314,1
1588,2011,Spring Chinook,Upper Grande Ronde River,45.07785,-118.32936,1
1589,2011,Spring Chinook,Upper Grande Ronde River,45.07692,-118.32519,1
1590,2011,Spring Chinook,Upper Grande Ronde River,45.07694,-118.32517,1
1591,2011,Spring Chinook,Upper Grande Ronde River,45.07701,-118.32513,1
1592,2011,Spring Chinook,Upper Grande Ronde River,45.13328877,-118.366075,1
1593,2011,Spring Chinook,Upper Grande Ronde River,45.13562967,-118.3660308,1
1594,2011,Spring Chinook,Upper Grande Ronde River,45.14612046,-118.3724143,1
1595,2011,Spring Chinook,Upper Grande Ronde River,45.15076479,-118.3746946,1
1596,2011,Spring Chinook,Upper Grande Ronde River,45.15125278,-118.3741004,1
1597,2011,Spring Chinook,Upper Grande Ronde River,45.17226705,-118.3874635,1
1598,2011,Spring Chinook,Upper Grande Ronde River,45.15270134,-118.3722702,1
1599,2011,Spring Chinook,Upper Grande Ronde River,45.16921151,-118.3868613,1
1600,2011,Spring Chinook,Upper Grande Ronde River,45.24308458,-118.3908274,1
1601,2011,Spring Chinook,Upper Grande Ronde River,45.05092115,-118.2907049,1
1602,2011,Spring Chinook,Upper Grande Ronde River,45.05737631,-118.299723,1
1603,2011,Spring Chinook,Upper Grande Ronde River,45.14173388,-118.3647722,1
1604,2011,Spring Chinook,Upper Grande Ronde River,45.14350606,-118.3671902,1
1605,2011,Spring Chinook,Upper Grande Ronde River,45.14747548,-118.3721342,1
1606,2011,Spring Chinook,Upper Grande Ronde River,45.1556786,-118.376791,1
1607,2011,Spring Chinook,Upper Grande Ronde River,45.15560986,-118.3769804,1
1608,2011,Spring Chinook,Upper Grande Ronde River,45.15745112,-118.3791078,1
1609,2011,Spring Chinook,Upper Grande Ronde River,45.16107713,-118.3831822,1
1610,2011,Spring Chinook,Upper Grande Ronde River,45.25771762,-118.3824445,1
1611,2011,Spring Chinook,Upper Grande Ronde River,45.07352538,-118.322108,1
1612,2011,Spring Chinook,Upper Grande Ronde River,45.16188162,-118.3833448,1
1613,2011,Spring Chinook,Upper Grande Ronde River,45.06112671,-118.3064761,1
1614,2011,Spring Chinook,Upper Grande Ronde River,45.05918755,-118.3005045,1
1615,2011,Spring Chinook,Upper Grande Ronde River,45.05559289,-118.2976774,1
1616,2011,Spring Chinook,Upper Grande Ronde River,45.05651825,-118.2985765,1
1617,2011,Spring Chinook,Upper Grande Ronde River,45.05745552,-118.2995879,1
1618,2011,Spring Chinook,Upper Grande Ronde River,45.05754118,-118.2997781,1
1619,2011,Spring Chinook,Upper Grande Ronde River,45.05787495,-118.2999638,1
1620,2011,Spring Chinook,Upper Grande Ronde River,45.06317005,-118.3095151,1
1621,2011,Spring Chinook,Upper Grande Ronde River,45.06290308,-118.3087717,1
1622,2011,Spring Chinook,Upper Grande Ronde River,45.06219213,-118.3079396,1
1623,2011,Spring Chinook,Upper Grande Ronde River,45.06205358,-118.3078695,1
1624,2011,Spring Chinook,Upper Grande Ronde River,45.0617276,-118.3071069,1
1625,2011,Spring Chinook,Upper Grande Ronde River,45.05423234,-118.2948952,1
1626,2011,Spring Chinook,Upper Grande Ronde River,45.06120617,-118.306463,1
1627,2011,Spring Chinook,Upper Grande Ronde River,45.05408742,-118.2945993,1
1628,2011,Spring Chinook,Upper Grande Ronde River,45.06115101,-118.3066252,1
1629,2011,Spring Chinook,Upper Grande Ronde River,45.06119644,-118.3062075,1
1630,2011,Spring Chinook,Upper Grande Ronde River,45.06105697,-118.3058132,1
1631,2011,Spring Chinook,Upper Grande Ronde River,45.06097374,-118.3058648,1
1632,2011,Spring Chinook,Upper Grande Ronde River,45.06087801,-118.3056827,1
1633,2011,Spring Chinook,Upper Grande Ronde River,45.06076067,-118.3054498,1
1634,2011,Spring Chinook,Upper Grande Ronde River,45.06064014,-118.305313,1
1635,2011,Spring Chinook,Upper Grande Ronde River,45.06040653,-118.3048249,1
1636,2011,Spring Chinook,Upper Grande Ronde River,45.0578674,-118.3002591,1
1637,2011,Spring Chinook,Upper Grande Ronde River,45.05801668,-118.300217,1
1638,2011,Spring Chinook,Upper Grande Ronde River,45.05801945,-118.3002196,1
1639,2011,Spring Chinook,Upper Grande Ronde River,45.05885471,-118.3006326,1
1640,2011,Spring Chinook,Upper Grande Ronde River,45.06158,-118.306786,1
1641,2011,Spring Chinook,Upper Grande Ronde River,45.05107236,-118.2874772,1
1642,2011,Spring Chinook,Upper Grande Ronde River,45.16448161,-118.383273,1
1643,2011,Spring Chinook,Upper Grande Ronde River,45.07281477,-118.3192696,1
1644,2011,Spring Chinook,Upper Grande Ronde River,45.04847531,-118.2805249,1
1645,2011,Spring Chinook,Upper Grande Ronde River,45.04836601,-118.2802317,1
1646,2011,Spring Chinook,Upper Grande Ronde River,45.04920856,-118.2809075,1
1647,2011,Spring Chinook,Upper Grande Ronde River,45.04991222,-118.2813668,1
1648,2011,Spring Chinook,Upper Grande Ronde River,45.05045529,-118.2844758,1
1649,2011,Spring Chinook,Upper Grande Ronde River,45.05055679,-118.285037,1
1650,2011,Spring Chinook,Upper Grande Ronde River,45.05055687,-118.2854497,1
1651,2011,Spring Chinook,Upper Grande Ronde River,45.05055629,-118.2854499,1
1652,2011,Spring Chinook,Upper Grande Ronde River,45.05116146,-118.2859396,1
1653,2011,Spring Chinook,Upper Grande Ronde River,45.05463308,-118.2961061,1
1654,2011,Spring Chinook,Upper Grande Ronde River,45.0511452,-118.287536,1
1655,2011,Spring Chinook,Upper Grande Ronde River,45.05482838,-118.2967656,1
1656,2011,Spring Chinook,Upper Grande Ronde River,45.05096859,-118.2890958,1
1657,2011,Spring Chinook,Upper Grande Ronde River,45.05108083,-118.2901576,1
1658,2011,Spring Chinook,Upper Grande Ronde River,45.05108141,-118.2901574,1
1659,2011,Spring Chinook,Upper Grande Ronde River,45.05184341,-118.2920024,1
1660,2011,Spring Chinook,Upper Grande Ronde River,45.05242663,-118.2922765,1
1661,2011,Spring Chinook,Upper Grande Ronde River,45.05273307,-118.2927731,1
1662,2011,Spring Chinook,Upper Grande Ronde River,45.05308008,-118.2927334,1
1663,2011,Spring Chinook,Upper Grande Ronde River,45.05317429,-118.2929905,1
1664,2011,Spring Chinook,Upper Grande Ronde River,45.05317437,-118.2929906,1
1665,2011,Spring Chinook,Upper Grande Ronde River,45.05342768,-118.29305,1
1666,2011,Spring Chinook,Upper Grande Ronde River,45.05373077,-118.2936065,1
1667,2011,Spring Chinook,Upper Grande Ronde River,45.05390679,-118.2937662,1
1668,2011,Spring Chinook,Upper Grande Ronde River,45.05114503,-118.2875361,1
1669,2011,Spring Chinook,Upper Grande Ronde River,45.07250271,-118.3174847,1
1670,2011,Spring Chinook,Upper Grande Ronde River,45.07066967,-118.3162813,1
1671,2011,Spring Chinook,Upper Grande Ronde River,45.07067068,-118.316284,1
1672,2011,Spring Chinook,Upper Grande Ronde River,45.07071686,-118.3163617,1
1673,2011,Spring Chinook,Upper Grande Ronde River,45.07072977,-118.3163769,1
1674,2011,Spring Chinook,Upper Grande Ronde River,45.07077922,-118.3164387,1
1675,2011,Spring Chinook,Upper Grande Ronde River,45.07075944,-118.316643,1
1676,2011,Spring Chinook,Upper Grande Ronde River,45.07119639,-118.3168349,1
1677,2011,Spring Chinook,Upper Grande Ronde River,45.07130493,-118.3169202,1
1678,2011,Spring Chinook,Upper Grande Ronde River,45.07128842,-118.3169227,1
1679,2011,Spring Chinook,Upper Grande Ronde River,45.07127543,-118.3169349,1
1680,2011,Spring Chinook,Upper Grande Ronde River,45.07263841,-118.3184331,1
1681,2011,Spring Chinook,Upper Grande Ronde River,45.07170073,-118.3171137,1
1682,2011,Spring Chinook,Upper Grande Ronde River,45.07042123,-118.3160729,1
1683,2011,Spring Chinook,Upper Grande Ronde River,45.07251008,-118.3174882,1
1684,2011,Spring Chinook,Upper Grande Ronde River,45.07169687,-118.3171177,1
1685,2011,Spring Chinook,Upper Grande Ronde River,45.0724416,-118.3174806,1
1686,2011,Spring Chinook,Upper Grande Ronde River,45.07244378,-118.3174992,1
1687,2011,Spring Chinook,Upper Grande Ronde River,45.07247773,-118.3177378,1
1688,2011,Spring Chinook,Upper Grande Ronde River,45.07248368,-118.3178023,1
1689,2011,Spring Chinook,Upper Grande Ronde River,45.07257085,-118.3177895,1
1690,2011,Spring Chinook,Upper Grande Ronde River,45.07269314,-118.318165,1
1691,2011,Spring Chinook,Upper Grande Ronde River,45.07269314,-118.318165,1
1692,2011,Spring Chinook,Upper Grande Ronde River,45.07264537,-118.3184197,1
1693,2011,Spring Chinook,Upper Grande Ronde River,45.05944789,-118.3007977,1
1694,2011,Spring Chinook,Upper Grande Ronde River,45.05430954,-118.2949799,1
1695,2011,Spring Chinook,Upper Grande Ronde River,45.07278275,-118.3187969,1
1696,2011,Spring Chinook,Upper Grande Ronde River,45.0726887,-118.3189319,1
1697,2011,Spring Chinook,Upper Grande Ronde River,45.07235921,-118.3171946,1
1698,2011,Spring Chinook,Upper Grande Ronde River,45.05942535,-118.3007154,1
1699,2011,Spring Chinook,Upper Grande Ronde River,45.05942535,-118.3007154,1
1700,2011,Spring Chinook,Upper Grande Ronde River,45.05942535,-118.3007154,1
1701,2011,Spring Chinook,Upper Grande Ronde River,45.07220264,-118.3171767,1
1702,2011,Spring Chinook,Upper Grande Ronde River,45.05942535,-118.3007154,1
1703,2011,Spring Chinook,Upper Grande Ronde River,45.06477124,-118.313241,1
1704,2011,Spring Chinook,Upper Grande Ronde River,45.06711348,-118.3132491,1
1705,2011,Spring Chinook,Upper Grande Ronde River,45.06732261,-118.3131224,1
1706,2011,Spring Chinook,Upper Grande Ronde River,45.06732261,-118.3131224,1
1707,2011,Spring Chinook,Upper Grande Ronde River,45.0673812,-118.3130278,1
1708,2011,Spring Chinook,Upper Grande Ronde River,45.06751589,-118.3126785,1
1709,2011,Spring Chinook,Upper Grande Ronde River,45.06761539,-118.3127727,1
1710,2011,Spring Chinook,Upper Grande Ronde River,45.06814345,-118.313143,1
1711,2011,Spring Chinook,Upper Grande Ronde River,45.06824143,-118.3131912,1
1712,2011,Spring Chinook,Upper Grande Ronde River,45.06831846,-118.3132017,1
1713,2011,Spring Chinook,Upper Grande Ronde River,45.06973911,-118.3151726,1
1714,2011,Spring Chinook,Upper Grande Ronde River,45.0690927,-118.3134758,1
1715,2011,Spring Chinook,Upper Grande Ronde River,45.06980684,-118.3157753,1
1716,2011,Spring Chinook,Upper Grande Ronde River,45.07016726,-118.3159392,1
1717,2011,Spring Chinook,Upper Grande Ronde River,45.06973609,-118.3151588,1
1718,2011,Spring Chinook,Upper Grande Ronde River,45.06982519,-118.3152846,1
1719,2011,Spring Chinook,Upper Grande Ronde River,45.06990868,-118.3149881,1
1720,2011,Spring Chinook,Upper Grande Ronde River,45.06972159,-118.3142665,1
1721,2011,Spring Chinook,Upper Grande Ronde River,45.06968756,-118.3141006,1
1722,2011,Spring Chinook,Upper Grande Ronde River,45.06963224,-118.3139949,1
1723,2011,Spring Chinook,Upper Grande Ronde River,45.06954457,-118.3138147,1
1724,2011,Spring Chinook,Upper Grande Ronde River,45.06955345,-118.3138409,1
1725,2011,Spring Chinook,Upper Grande Ronde River,45.06993935,-118.3148405,1
1726,2012,Spring Chinook,Catherine Creek,45.11835499,-117.640634,1
1727,2012,Spring Chinook,Catherine Creek,45.17182985,-117.8040667,1
1728,2012,Spring Chinook,Catherine Creek,45.17140732,-117.8032848,1
1729,2012,Spring Chinook,Catherine Creek,45.17134706,-117.8028452,1
1730,2012,Spring Chinook,Catherine Creek,45.17098345,-117.8004536,1
1731,2012,Spring Chinook,Catherine Creek,45.17092955,-117.8004362,1
1732,2012,Spring Chinook,Catherine Creek,45.16313246,-117.7932595,1
1733,2012,Spring Chinook,Catherine Creek,45.17028255,-117.800627,1
1734,2012,Spring Chinook,Catherine Creek,45.16457205,-117.793819,1
1735,2012,Spring Chinook,Catherine Creek,45.16565599,-117.7963462,1
1736,2012,Spring Chinook,Catherine Creek,45.17185466,-117.8041844,1
1737,2012,Spring Chinook,Catherine Creek,45.10829897,-117.622955,1
1738,2012,Spring Chinook,Catherine Creek,45.16568935,-117.7962874,1
1739,2012,Spring Chinook,Catherine Creek,45.17261415,-117.8053897,1
1740,2012,Spring Chinook,Catherine Creek,45.17263502,-117.8054133,1
1741,2012,Spring Chinook,Catherine Creek,45.17262261,-117.8058281,1
1742,2012,Spring Chinook,Catherine Creek,45.17268556,-117.8059185,1
1743,2012,Spring Chinook,Catherine Creek,45.11439999,-117.632436,1
1744,2012,Spring Chinook,Catherine Creek,45.10607298,-117.62187,1
1745,2012,Spring Chinook,Catherine Creek,45.111038,-117.62725,1
1746,2012,Spring Chinook,Catherine Creek,45.11284498,-117.631089,1
1747,2012,Spring Chinook,Catherine Creek,45.11354696,-117.632228,1
1748,2012,Spring Chinook,Catherine Creek,45.11374796,-117.632282,1
1749,2012,Spring Chinook,Catherine Creek,45.11383002,-117.632299,1
1750,2012,Spring Chinook,Catherine Creek,45.11510901,-117.633604,1
1751,2012,Spring Chinook,Catherine Creek,45.1613482,-117.7914074,1
1752,2012,Spring Chinook,Catherine Creek,45.17441751,-117.8081152,1
1753,2012,Spring Chinook,Catherine Creek,45.15060302,-117.750621,1
1754,2012,Spring Chinook,Catherine Creek,45.14060601,-117.721436,1
1755,2012,Spring Chinook,Catherine Creek,45.11961303,-117.64673,1
1756,2012,Spring Chinook,Catherine Creek,45.15103603,-117.737187,1
1757,2012,Spring Chinook,Catherine Creek,45.15173399,-117.738438,1
1758,2012,Spring Chinook,Catherine Creek,45.15166299,-117.73878,1
1759,2012,Spring Chinook,Catherine Creek,45.15175997,-117.740845,1
1760,2012,Spring Chinook,Catherine Creek,45.15190599,-117.741449,1
1761,2012,Spring Chinook,Catherine Creek,45.15204504,-117.743554,1
1762,2012,Spring Chinook,Catherine Creek,45.15176802,-117.745283,1
1763,2012,Spring Chinook,Catherine Creek,45.15180096,-117.745786,1
1764,2012,Spring Chinook,Catherine Creek,45.15178604,-117.74595,1
1765,2012,Spring Chinook,Catherine Creek,45.15172804,-117.738433,1
1766,2012,Spring Chinook,Catherine Creek,45.150628,-117.750491,1
1767,2012,Spring Chinook,Catherine Creek,45.1563758,-117.7864326,1
1768,2012,Spring Chinook,Catherine Creek,45.15060897,-117.750886,1
1769,2012,Spring Chinook,Catherine Creek,45.15152603,-117.755242,1
1770,2012,Spring Chinook,Catherine Creek,45.15156803,-117.760141,1
1771,2012,Spring Chinook,Catherine Creek,45.15160901,-117.760217,1
1772,2012,Spring Chinook,Catherine Creek,45.15209961,-117.7612521,1
1773,2012,Spring Chinook,Catherine Creek,45.15221117,-117.762837,1
1774,2012,Spring Chinook,Catherine Creek,45.15468224,-117.7703925,1
1775,2012,Spring Chinook,Catherine Creek,45.1546949,-117.770417,1
1776,2012,Spring Chinook,Catherine Creek,45.15501651,-117.7708559,1
1777,2012,Spring Chinook,Catherine Creek,45.15561682,-117.7719425,1
1778,2012,Spring Chinook,Catherine Creek,45.15517929,-117.7776359,1
1779,2012,Spring Chinook,Catherine Creek,45.15632518,-117.7863998,1
1780,2012,Spring Chinook,Catherine Creek,45.15074098,-117.750383,1
1781,2012,Spring Chinook,Catherine Creek,45.13547402,-117.714656,1
1782,2012,Spring Chinook,Catherine Creek,45.13947101,-117.720704,1
1783,2012,Spring Chinook,Catherine Creek,45.13342598,-117.710686,1
1784,2012,Spring Chinook,Catherine Creek,45.13339497,-117.710764,1
1785,2012,Spring Chinook,Catherine Creek,45.13395002,-117.710676,1
1786,2012,Spring Chinook,Catherine Creek,45.13449904,-117.711498,1
1787,2012,Spring Chinook,Catherine Creek,45.13440801,-117.712058,1
1788,2012,Spring Chinook,Catherine Creek,45.13482199,-117.71227,1
1789,2012,Spring Chinook,Catherine Creek,45.13487698,-117.712275,1
1790,2012,Spring Chinook,Catherine Creek,45.13507102,-117.712424,1
1791,2012,Spring Chinook,Catherine Creek,45.13530998,-117.712812,1
1792,2012,Spring Chinook,Catherine Creek,45.135269,-117.71315,1
1793,2012,Spring Chinook,Catherine Creek,45.13539196,-117.713399,1
1794,2012,Spring Chinook,Catherine Creek,45.13313698,-117.710221,1
1795,2012,Spring Chinook,Catherine Creek,45.13548902,-117.714619,1
1796,2012,Spring Chinook,Catherine Creek,45.13261302,-117.709562,1
1797,2012,Spring Chinook,Catherine Creek,45.13532599,-117.714963,1
1798,2012,Spring Chinook,Catherine Creek,45.13671102,-117.717484,1
1799,2012,Spring Chinook,Catherine Creek,45.13674203,-117.717759,1
1800,2012,Spring Chinook,Catherine Creek,45.13738601,-117.718901,1
1801,2012,Spring Chinook,Catherine Creek,45.13782397,-117.719372,1
1802,2012,Spring Chinook,Catherine Creek,45.13816402,-117.719372,1
1803,2012,Spring Chinook,Catherine Creek,45.13825798,-117.719366,1
1804,2012,Spring Chinook,Catherine Creek,45.13882804,-117.719733,1
1805,2012,Spring Chinook,Catherine Creek,45.139253,-117.719884,1
1806,2012,Spring Chinook,Catherine Creek,45.15083201,-117.736884,1
1807,2012,Spring Chinook,Catherine Creek,45.14032102,-117.72131,1
1808,2012,Spring Chinook,Catherine Creek,45.15550308,-117.7752094,1
1809,2012,Spring Chinook,Catherine Creek,45.13561601,-117.713872,1
1810,2012,Spring Chinook,Catherine Creek,45.13003098,-117.706068,1
1811,2012,Spring Chinook,Catherine Creek,45.12233203,-117.693519,1
1812,2012,Spring Chinook,Catherine Creek,45.122283,-117.693525,1
1813,2012,Spring Chinook,Catherine Creek,45.12308498,-117.697471,1
1814,2012,Spring Chinook,Catherine Creek,45.12326703,-117.699125,1
1815,2012,Spring Chinook,Catherine Creek,45.12511298,-117.70069,1
1816,2012,Spring Chinook,Catherine Creek,45.12559402,-117.70115,1
1817,2012,Spring Chinook,Catherine Creek,45.12611696,-117.702196,1
1818,2012,Spring Chinook,Catherine Creek,45.126338,-117.702121,1
